reading_id,timestamp,transformer_id,lt_section,voltage_v,current_a,power_kw,power_factor,frequency_hz,phase_imbalance_pct,status
6443,2026-08-01 01:47:22,TR-101,LT-004,224.47,10.249,2.088,0.908,49.868,1.31,NORMAL
3071,2026-08-01 00:51:10,TR-103,LT-003,224.92,6.605,1.354,0.911,49.991,0.41,NORMAL
3016,2026-08-01 00:50:15,TR-103,LT-005,234.15,8.153,1.818,0.952,49.972,1.62,NORMAL
4823,2026-08-01 01:20:22,TR-102,LT-006,226.62,8.387,1.745,0.918,49.894,0.25,NORMAL
7822,2026-08-01 02:10:21,TR-102,LT-006,233.41,9.575,2.175,0.973,50.01,3.08,NORMAL
93,2026-08-01 00:01:32,TR-101,LT-001,227.19,7.793,1.635,0.923,49.957,1.03,NORMAL
9421,2026-08-01 00:03:40,TR-103,LT-003,73.59,0.365,0.011,0.397,50.086,34.98,POSSIBLE_BROKEN_LT
6600,2026-08-01 01:49:59,TR-103,LT-003,236.96,8.899,1.934,0.917,50.043,1.18,NORMAL
4443,2026-08-01 01:14:02,TR-102,LT-006,232.21,6.742,1.497,0.956,50.02,1.11,NORMAL
7602,2026-08-01 02:06:41,TR-102,LT-004,227.96,6.451,1.347,0.916,50.134,3.03,NORMAL
3835,2026-08-01 01:03:54,TR-102,LT-003,226.12,5.112,1.083,0.937,49.993,1.56,NORMAL
9702,2026-08-01 00:08:21,TR-103,LT-001,65.66,0.451,0.02,0.692,50.125,41.8,POSSIBLE_BROKEN_LT
4322,2026-08-01 01:12:01,TR-103,LT-004,229.57,9.647,2.129,0.961,50.011,1.78,NORMAL
3394,2026-08-01 00:56:33,TR-103,LT-003,229.7,3.223,0.729,0.985,50.096,3.49,NORMAL
4752,2026-08-01 01:19:11,TR-101,LT-006,228.97,12.383,2.548,0.899,50.127,1.92,NORMAL
7229,2026-08-01 02:00:28,TR-104,LT-002,230.64,7.32,1.543,0.914,50.041,1.55,NORMAL
9191,2026-08-01 00:19:50,TR-101,LT-005,171.2,4.141,0.658,0.928,49.924,7.43,WARNING
2361,2026-08-01 00:39:20,TR-101,LT-002,225.88,8.175,1.793,0.971,50.031,1.66,NORMAL
1148,2026-08-01 00:19:07,TR-103,LT-002,224.24,7.04,1.464,0.927,50.102,0.87,NORMAL
5666,2026-08-01 01:34:25,TR-104,LT-006,224.25,6.969,1.42,0.909,50.038,0.23,NORMAL
8075,2026-08-01 00:01:14,TR-102,LT-002,195.66,11.067,1.687,0.779,50.021,11.33,WARNING
4943,2026-08-01 01:22:22,TR-102,LT-002,230.33,6.27,1.346,0.932,49.903,1.93,NORMAL
3663,2026-08-01 01:01:02,TR-102,LT-005,231.49,11.096,2.429,0.946,49.901,1.22,NORMAL
1563,2026-08-01 00:26:02,TR-102,LT-005,220.3,9.142,1.896,0.941,49.987,4.67,NORMAL
4113,2026-08-01 01:08:32,TR-103,LT-003,236.24,7.088,1.555,0.929,49.991,1.27,NORMAL
9050,2026-08-01 00:17:29,TR-104,LT-003,177.02,10.801,1.682,0.88,50.115,19.86,WARNING
9276,2026-08-01 00:01:15,TR-103,LT-004,88.1,0.411,0.01,0.286,50.057,30.77,POSSIBLE_BROKEN_LT
8538,2026-08-01 00:08:57,TR-101,LT-006,170.04,5.343,0.839,0.924,50.049,12.77,WARNING
795,2026-08-01 00:13:14,TR-102,LT-004,225.68,5.683,1.235,0.963,50.056,1.69,NORMAL
5854,2026-08-01 01:37:33,TR-102,LT-003,226.09,6.647,1.412,0.939,50.04,2.51,NORMAL
7619,2026-08-01 02:06:58,TR-103,LT-002,224.75,13.054,2.66,0.907,49.958,2.15,NORMAL
1594,2026-08-01 00:26:33,TR-104,LT-004,233.62,10.273,2.276,0.948,50.014,1.75,NORMAL
7418,2026-08-01 02:03:37,TR-102,LT-006,226.35,7.35,1.614,0.97,49.934,2.02,NORMAL
5267,2026-08-01 01:27:46,TR-103,LT-005,234.37,7.519,1.729,0.981,49.974,4.86,NORMAL
7147,2026-08-01 01:59:06,TR-104,LT-005,232.36,5.465,1.195,0.941,50.141,2.36,NORMAL
89,2026-08-01 00:01:28,TR-103,LT-002,227.88,8.881,1.816,0.898,50.026,2.65,NORMAL
8695,2026-08-01 00:11:34,TR-104,LT-001,195.6,4.935,0.827,0.857,50.068,16.64,WARNING
9732,2026-08-01 00:08:51,TR-103,LT-006,58.55,0.284,0.004,0.211,50.034,32.52,POSSIBLE_BROKEN_LT
9446,2026-08-01 00:04:05,TR-103,LT-005,58.49,0.283,0.008,0.463,50.063,26.19,POSSIBLE_BROKEN_LT
6754,2026-08-01 01:52:33,TR-101,LT-005,231.46,4.99,1.107,0.959,50.055,2.3,NORMAL
3502,2026-08-01 00:58:21,TR-101,LT-004,227.49,8.841,1.896,0.943,49.959,3.47,NORMAL
2234,2026-08-01 00:37:13,TR-102,LT-003,233.57,5.792,1.308,0.967,50.035,1.88,NORMAL
2803,2026-08-01 00:46:42,TR-101,LT-006,231.4,8.58,1.805,0.909,50.082,2.73,NORMAL
4424,2026-08-01 01:13:43,TR-103,LT-006,233.78,9.729,2.071,0.911,50.127,1.27,NORMAL
5663,2026-08-01 01:34:22,TR-104,LT-003,230.03,11.117,2.488,0.973,50.021,1.83,NORMAL
7170,2026-08-01 01:59:29,TR-104,LT-002,230.15,4.216,0.915,0.943,50.099,3.85,NORMAL
8337,2026-08-01 00:05:36,TR-101,LT-001,161.06,14.756,1.674,0.704,49.947,9.56,WARNING
2148,2026-08-01 00:35:47,TR-101,LT-004,226.69,7.7,1.702,0.975,49.944,0.17,NORMAL
7969,2026-08-01 02:12:48,TR-101,LT-001,228.38,6.972,1.463,0.919,50.001,1.98,NORMAL
6551,2026-08-01 01:49:10,TR-103,LT-003,229.94,6.364,1.366,0.933,49.955,4.01,NORMAL
7643,2026-08-01 02:07:22,TR-102,LT-004,228.23,6.909,1.494,0.947,49.945,1.92,NORMAL
6164,2026-08-01 01:42:43,TR-103,LT-004,223.87,11.27,2.356,0.934,50.134,3.07,NORMAL
1495,2026-08-01 00:24:54,TR-102,LT-006,236.17,6.148,1.345,0.926,50.07,1.47,NORMAL
7696,2026-08-01 02:08:15,TR-104,LT-005,235.82,7.586,1.662,0.929,49.918,1.86,NORMAL
7094,2026-08-01 01:58:13,TR-101,LT-002,234.77,8.393,1.85,0.939,50.154,3.6,NORMAL
1409,2026-08-01 00:23:28,TR-103,LT-006,228.71,7.221,1.448,0.877,50.076,3.04,NORMAL
6691,2026-08-01 01:51:30,TR-102,LT-006,231.89,8.556,1.878,0.947,50.165,3.46,NORMAL
3401,2026-08-01 00:56:40,TR-101,LT-001,231.97,7.682,1.707,0.958,49.961,1.27,NORMAL
109,2026-08-01 00:01:48,TR-104,LT-005,231.03,10.214,2.183,0.925,50.165,1.59,NORMAL
5636,2026-08-01 01:33:55,TR-102,LT-002,232.83,8.751,1.846,0.906,50.013,1.04,NORMAL
8482,2026-08-01 00:08:01,TR-103,LT-003,208.52,11.306,1.825,0.774,50.049,13.86,WARNING
6604,2026-08-01 01:50:03,TR-103,LT-001,231.69,9.014,1.965,0.941,49.944,0.22,NORMAL
1091,2026-08-01 00:18:10,TR-102,LT-004,229.71,9.394,1.922,0.89,49.997,0.97,NORMAL
5560,2026-08-01 01:32:39,TR-104,LT-003,233.1,9.011,1.977,0.941,50.075,0.73,NORMAL
9412,2026-08-01 00:03:31,TR-102,LT-003,105.38,0.402,0.014,0.337,50.085,48.64,POSSIBLE_BROKEN_LT
8143,2026-08-01 00:02:22,TR-103,LT-002,174.98,4.097,0.594,0.829,50.112,20.84,WARNING
8664,2026-08-01 00:11:03,TR-101,LT-002,174.63,8.493,1.32,0.89,50.094,12.32,WARNING
6596,2026-08-01 01:49:55,TR-103,LT-003,235.31,4.406,0.997,0.962,49.951,1.81,NORMAL
624,2026-08-01 00:10:23,TR-101,LT-003,235.38,10.381,2.276,0.932,49.944,2.38,NORMAL
6871,2026-08-01 01:54:30,TR-103,LT-004,231.64,8.654,1.916,0.956,50.069,1.95,NORMAL
4814,2026-08-01 01:20:13,TR-102,LT-005,226.78,9.454,2.011,0.938,49.912,2.65,NORMAL
6553,2026-08-01 01:49:12,TR-101,LT-001,231.59,11.298,2.511,0.96,50.038,2.89,NORMAL
7530,2026-08-01 02:05:29,TR-101,LT-003,221.8,9.314,1.881,0.911,49.827,1.8,NORMAL
5796,2026-08-01 01:36:35,TR-102,LT-005,229.58,8.912,1.829,0.894,50.049,1.45,NORMAL
7437,2026-08-01 02:03:56,TR-102,LT-002,226.91,7.836,1.682,0.946,49.893,2.55,NORMAL
4218,2026-08-01 01:10:17,TR-102,LT-006,228.07,7.855,1.684,0.94,49.996,1.1,NORMAL
5941,2026-08-01 01:39:00,TR-102,LT-004,224.72,9.224,1.973,0.952,50.051,1.74,NORMAL
8501,2026-08-01 00:08:20,TR-103,LT-002,156.73,12.117,1.656,0.872,49.943,8.19,WARNING
6429,2026-08-01 01:47:08,TR-101,LT-006,235.41,6.475,1.473,0.967,50.014,1.73,NORMAL
6827,2026-08-01 01:53:46,TR-103,LT-001,224.02,8.897,1.86,0.933,49.999,2.37,NORMAL
4131,2026-08-01 01:08:50,TR-102,LT-004,229.03,11.919,2.634,0.965,49.939,1.46,NORMAL
7802,2026-08-01 02:10:01,TR-101,LT-006,227.28,8.89,1.822,0.902,49.982,2.98,NORMAL
7754,2026-08-01 02:09:13,TR-103,LT-004,227.1,8.731,1.906,0.961,50.036,2.11,NORMAL
4722,2026-08-01 01:18:41,TR-104,LT-001,232.07,7.574,1.573,0.895,49.972,0.44,NORMAL
1651,2026-08-01 00:27:30,TR-101,LT-006,232.32,10.247,2.205,0.926,50.051,0.16,NORMAL
4141,2026-08-01 01:09:00,TR-102,LT-002,232.48,5.688,1.249,0.944,49.917,2.77,NORMAL
1618,2026-08-01 00:26:57,TR-103,LT-002,226.99,5.656,1.237,0.963,49.965,2.21,NORMAL
2030,2026-08-01 00:33:49,TR-101,LT-006,228.03,7.834,1.636,0.916,49.951,2.92,NORMAL
8518,2026-08-01 00:08:37,TR-101,LT-002,188.07,5.379,0.838,0.828,50.01,19.6,WARNING
4576,2026-08-01 01:16:15,TR-103,LT-001,229.11,5.776,1.248,0.943,50.044,2.24,NORMAL
3993,2026-08-01 01:06:32,TR-103,LT-004,222.1,7.188,1.536,0.962,50.056,2.19,NORMAL
7377,2026-08-01 02:02:56,TR-101,LT-005,231.86,10.315,2.281,0.954,49.908,1.54,NORMAL
6150,2026-08-01 01:42:29,TR-102,LT-001,231.03,8.377,1.779,0.919,50.041,3.84,NORMAL
4909,2026-08-01 01:21:48,TR-103,LT-006,231.07,9.297,2.006,0.934,49.965,2.71,NORMAL
5027,2026-08-01 01:23:46,TR-102,LT-001,225.87,9.61,2.026,0.933,50.185,1.76,NORMAL
8261,2026-08-01 00:04:20,TR-101,LT-002,225.0,10.002,1.739,0.773,50.006,11.08,WARNING
4732,2026-08-01 01:18:51,TR-103,LT-001,229.8,9.141,1.982,0.944,50.059,0.7,NORMAL
7549,2026-08-01 02:05:48,TR-101,LT-003,232.96,6.232,1.378,0.949,49.943,1.83,NORMAL
8135,2026-08-01 00:02:14,TR-102,LT-002,213.52,9.705,1.727,0.834,50.13,21.48,WARNING
1607,2026-08-01 00:26:46,TR-103,LT-005,230.49,2.396,0.52,0.942,49.904,3.16,NORMAL
4774,2026-08-01 01:19:33,TR-101,LT-002,230.08,9.446,1.971,0.907,49.883,2.09,NORMAL
8110,2026-08-01 00:01:49,TR-102,LT-001,186.14,7.265,1.111,0.822,49.872,22.14,WARNING
6952,2026-08-01 01:55:51,TR-102,LT-005,234.68,7.992,1.716,0.915,49.995,2.72,NORMAL
6005,2026-08-01 01:40:04,TR-102,LT-003,229.14,12.961,2.862,0.963,50.015,3.02,NORMAL
7729,2026-08-01 02:08:48,TR-101,LT-004,231.49,6.443,1.388,0.931,49.967,2.27,NORMAL
3542,2026-08-01 00:59:01,TR-103,LT-002,235.8,10.221,2.366,0.981,50.102,4.96,NORMAL
389,2026-08-01 00:06:28,TR-102,LT-001,233.8,6.821,1.52,0.953,49.787,2.85,NORMAL
1795,2026-08-01 00:29:54,TR-103,LT-005,230.85,6.818,1.563,0.993,50.093,0.61,NORMAL
8732,2026-08-01 00:12:11,TR-101,LT-006,172.49,13.971,2.042,0.848,49.993,11.74,WARNING
4920,2026-08-01 01:21:59,TR-104,LT-003,235.17,5.83,1.268,0.925,49.948,2.4,NORMAL
5538,2026-08-01 01:32:17,TR-103,LT-005,228.59,9.553,2.102,0.963,50.018,2.22,NORMAL
3873,2026-08-01 01:04:32,TR-102,LT-005,225.61,8.817,1.946,0.978,50.186,2.09,NORMAL
8869,2026-08-01 00:14:28,TR-103,LT-006,200.23,8.909,1.677,0.94,49.998,12.59,WARNING
2255,2026-08-01 00:37:34,TR-101,LT-002,224.99,8.098,1.696,0.931,50.101,1.42,NORMAL
3413,2026-08-01 00:56:52,TR-102,LT-006,237.97,8.804,1.941,0.926,49.947,2.32,NORMAL
5460,2026-08-01 01:30:59,TR-101,LT-006,229.19,7.894,1.691,0.935,50.001,3.13,NORMAL
4956,2026-08-01 01:22:35,TR-101,LT-004,224.44,6.01,1.288,0.955,49.988,2.92,NORMAL
7397,2026-08-01 02:03:16,TR-101,LT-003,235.55,11.303,2.524,0.948,50.019,2.39,NORMAL
5415,2026-08-01 01:30:14,TR-103,LT-005,227.16,7.746,1.606,0.913,50.043,1.15,NORMAL
7400,2026-08-01 02:03:19,TR-104,LT-003,235.46,6.568,1.403,0.907,50.066,3.58,NORMAL
7415,2026-08-01 02:03:34,TR-102,LT-001,239.16,6.392,1.438,0.941,50.052,0.81,NORMAL
9101,2026-08-01 00:18:20,TR-101,LT-003,187.04,8.607,1.39,0.864,49.951,16.03,WARNING
4852,2026-08-01 01:20:51,TR-102,LT-003,240.2,11.512,2.579,0.933,49.987,1.43,NORMAL
2026,2026-08-01 00:33:45,TR-102,LT-005,230.74,10.955,2.394,0.947,49.958,2.34,NORMAL
2616,2026-08-01 00:43:35,TR-103,LT-001,232.67,8.589,1.874,0.938,50.003,0.21,NORMAL
7389,2026-08-01 02:03:08,TR-101,LT-004,231.76,8.191,1.816,0.957,50.032,2.22,NORMAL
2927,2026-08-01 00:48:46,TR-102,LT-006,229.54,6.457,1.331,0.898,49.99,0.68,NORMAL
1122,2026-08-01 00:18:41,TR-101,LT-006,234.75,5.156,1.12,0.926,49.929,2.1,NORMAL
2911,2026-08-01 00:48:30,TR-104,LT-002,227.86,7.851,1.72,0.962,49.934,3.22,NORMAL
8147,2026-08-01 00:02:26,TR-103,LT-001,187.42,18.056,2.7,0.798,50.034,22.13,WARNING
7384,2026-08-01 02:03:03,TR-101,LT-001,226.82,5.757,1.178,0.902,50.152,1.78,NORMAL
3483,2026-08-01 00:58:02,TR-104,LT-002,228.55,7.251,1.455,0.878,50.094,4.76,NORMAL
796,2026-08-01 00:13:15,TR-101,LT-001,234.21,4.369,0.963,0.941,50.022,2.0,NORMAL
1576,2026-08-01 00:26:15,TR-102,LT-006,229.86,6.309,1.335,0.92,49.945,3.95,NORMAL
6177,2026-08-01 01:42:56,TR-104,LT-003,229.37,10.984,2.282,0.906,50.027,2.19,NORMAL
6267,2026-08-01 01:44:26,TR-104,LT-005,230.29,9.111,1.936,0.923,50.061,1.53,NORMAL
2459,2026-08-01 00:40:58,TR-103,LT-004,232.0,7.14,1.56,0.942,49.988,3.93,NORMAL
3313,2026-08-01 00:55:12,TR-103,LT-006,238.34,6.302,1.356,0.902,50.083,2.6,NORMAL
1254,2026-08-01 00:20:53,TR-101,LT-005,231.5,5.37,1.179,0.949,50.134,3.41,NORMAL
6835,2026-08-01 01:53:54,TR-104,LT-003,231.54,5.233,1.129,0.932,49.935,1.51,NORMAL
8795,2026-08-01 00:13:14,TR-102,LT-003,170.7,9.418,1.445,0.899,50.154,23.46,WARNING
3838,2026-08-01 01:03:57,TR-104,LT-002,231.52,8.687,1.966,0.977,50.026,0.68,NORMAL
4399,2026-08-01 01:13:18,TR-101,LT-005,234.32,5.345,1.224,0.977,50.197,1.6,NORMAL
3596,2026-08-01 00:59:55,TR-101,LT-002,234.59,9.735,2.09,0.915,49.926,0.4,NORMAL
6622,2026-08-01 01:50:21,TR-104,LT-003,230.77,12.465,2.704,0.94,50.075,1.3,NORMAL
8383,2026-08-01 00:06:22,TR-102,LT-001,189.73,8.882,1.216,0.722,50.081,9.24,WARNING
2125,2026-08-01 00:35:24,TR-102,LT-006,230.09,7.441,1.683,0.983,49.97,1.35,NORMAL
3239,2026-08-01 00:53:58,TR-104,LT-002,230.74,8.327,1.921,1.0,49.991,2.14,NORMAL
5404,2026-08-01 01:30:03,TR-104,LT-002,230.36,6.456,1.435,0.965,50.02,0.05,NORMAL
5999,2026-08-01 01:39:58,TR-101,LT-003,231.87,8.382,1.818,0.936,49.853,0.11,NORMAL
5939,2026-08-01 01:38:58,TR-103,LT-003,234.98,10.417,2.324,0.95,49.865,1.94,NORMAL
2046,2026-08-01 00:34:05,TR-101,LT-006,234.48,8.24,1.726,0.893,50.058,1.9,NORMAL
1579,2026-08-01 00:26:18,TR-104,LT-004,227.06,5.836,1.21,0.913,49.976,2.51,NORMAL
15,2026-08-01 00:00:14,TR-104,LT-003,223.1,7.245,1.57,0.971,50.137,2.32,NORMAL
2674,2026-08-01 00:44:33,TR-101,LT-003,227.84,6.16,1.307,0.931,49.898,3.06,NORMAL
7017,2026-08-01 01:56:56,TR-102,LT-001,229.86,6.624,1.432,0.941,50.041,0.84,NORMAL
8721,2026-08-01 00:12:00,TR-103,LT-004,204.86,10.574,1.575,0.727,49.928,12.3,WARNING
8850,2026-08-01 00:14:09,TR-103,LT-005,187.01,6.308,0.966,0.819,49.959,12.37,WARNING
4813,2026-08-01 01:20:12,TR-102,LT-003,232.64,8.341,1.686,0.869,49.895,3.33,NORMAL
1085,2026-08-01 00:18:04,TR-102,LT-003,231.53,10.751,2.299,0.924,49.961,2.15,NORMAL
4984,2026-08-01 01:23:03,TR-103,LT-005,229.41,9.581,2.021,0.919,49.998,0.78,NORMAL
7156,2026-08-01 01:59:15,TR-101,LT-001,221.71,8.043,1.624,0.911,50.004,3.52,NORMAL
2885,2026-08-01 00:48:04,TR-102,LT-004,219.01,9.731,1.9,0.892,50.106,2.14,NORMAL
334,2026-08-01 00:05:33,TR-102,LT-003,227.29,9.425,2.032,0.949,50.056,2.43,NORMAL
7205,2026-08-01 02:00:04,TR-104,LT-006,223.03,8.753,1.836,0.94,50.08,2.03,NORMAL
4368,2026-08-01 01:12:47,TR-104,LT-006,230.13,9.167,2.066,0.979,49.963,2.44,NORMAL
3080,2026-08-01 00:51:19,TR-101,LT-004,229.01,11.125,2.313,0.908,50.022,3.81,NORMAL
7204,2026-08-01 02:00:03,TR-103,LT-003,226.62,9.326,1.85,0.875,49.787,0.29,NORMAL
9910,2026-08-01 00:11:49,TR-103,LT-002,96.71,0.223,0.01,0.476,49.855,31.04,POSSIBLE_BROKEN_LT
8865,2026-08-01 00:14:24,TR-104,LT-003,204.61,8.853,1.65,0.911,49.885,10.0,WARNING
264,2026-08-01 00:04:23,TR-103,LT-004,225.9,7.827,1.658,0.938,50.012,0.5,NORMAL
4338,2026-08-01 01:12:17,TR-103,LT-001,232.01,9.144,2.069,0.975,49.942,2.55,NORMAL
8896,2026-08-01 00:14:55,TR-104,LT-002,185.86,11.666,1.807,0.833,50.131,5.58,WARNING
8448,2026-08-01 00:07:27,TR-103,LT-002,190.55,17.949,2.278,0.666,49.846,13.26,WARNING
5904,2026-08-01 01:38:23,TR-104,LT-001,234.24,6.401,1.388,0.926,50.223,1.92,NORMAL
1499,2026-08-01 00:24:58,TR-103,LT-004,234.1,8.132,1.8,0.945,50.006,2.2,NORMAL
4191,2026-08-01 01:09:50,TR-104,LT-002,231.58,8.906,1.919,0.93,49.924,0.91,NORMAL
7486,2026-08-01 02:04:45,TR-101,LT-002,227.49,7.443,1.626,0.96,49.877,1.99,NORMAL
9644,2026-08-01 00:07:23,TR-102,LT-004,73.89,0.5,0.016,0.427,50.086,41.55,POSSIBLE_BROKEN_LT
8311,2026-08-01 00:05:10,TR-102,LT-001,192.0,7.163,1.154,0.839,50.036,9.59,WARNING
7591,2026-08-01 02:06:30,TR-102,LT-001,226.61,6.313,1.341,0.938,49.874,1.66,NORMAL
501,2026-08-01 00:08:20,TR-103,LT-006,233.7,13.011,2.79,0.917,50.106,2.06,NORMAL
9156,2026-08-01 00:19:15,TR-104,LT-001,194.48,12.434,2.099,0.868,49.958,12.29,WARNING
9415,2026-08-01 00:03:34,TR-103,LT-004,76.32,0.326,0.003,0.127,50.036,55.6,POSSIBLE_BROKEN_LT
3096,2026-08-01 00:51:35,TR-104,LT-004,235.12,9.233,2.05,0.944,49.959,1.66,NORMAL
4632,2026-08-01 01:17:11,TR-101,LT-002,227.84,7.794,1.649,0.929,49.976,1.07,NORMAL
368,2026-08-01 00:06:07,TR-102,LT-006,230.05,8.766,1.852,0.918,50.05,2.61,NORMAL
4059,2026-08-01 01:07:38,TR-104,LT-001,233.85,7.975,1.811,0.971,50.01,0.6,NORMAL
8175,2026-08-01 00:02:54,TR-104,LT-003,176.98,6.446,1.051,0.921,50.011,15.07,WARNING
4631,2026-08-01 01:17:10,TR-104,LT-003,223.82,11.859,2.586,0.974,49.985,2.73,NORMAL
6071,2026-08-01 01:41:10,TR-102,LT-003,232.31,7.777,1.654,0.916,50.067,0.86,NORMAL
2665,2026-08-01 00:44:24,TR-103,LT-003,231.85,9.355,1.975,0.911,49.934,0.77,NORMAL
1027,2026-08-01 00:17:06,TR-104,LT-004,230.15,7.127,1.532,0.934,50.104,2.3,NORMAL
5909,2026-08-01 01:38:28,TR-102,LT-004,236.69,6.648,1.498,0.952,49.974,2.67,NORMAL
5051,2026-08-01 01:24:10,TR-101,LT-001,232.92,8.564,1.972,0.988,49.919,2.24,NORMAL
6329,2026-08-01 01:45:28,TR-102,LT-005,235.57,10.668,2.324,0.925,49.944,1.57,NORMAL
9734,2026-08-01 00:08:53,TR-104,LT-002,110.29,0.627,0.026,0.38,50.041,45.81,POSSIBLE_BROKEN_LT
1692,2026-08-01 00:28:11,TR-104,LT-006,228.1,7.396,1.584,0.939,50.025,3.76,NORMAL
674,2026-08-01 00:11:13,TR-103,LT-005,228.51,10.387,2.216,0.934,49.974,1.48,NORMAL
5573,2026-08-01 01:32:52,TR-101,LT-001,228.62,8.158,1.694,0.908,50.193,1.97,NORMAL
5767,2026-08-01 01:36:06,TR-101,LT-003,232.51,6.466,1.401,0.932,50.006,3.33,NORMAL
5157,2026-08-01 01:25:56,TR-103,LT-003,230.55,5.47,1.165,0.924,49.95,0.48,NORMAL
734,2026-08-01 00:12:13,TR-104,LT-004,223.19,4.239,0.87,0.919,49.851,2.23,NORMAL
3527,2026-08-01 00:58:46,TR-103,LT-003,229.21,8.58,1.911,0.972,49.906,3.28,NORMAL
569,2026-08-01 00:09:28,TR-103,LT-004,222.52,8.892,1.891,0.956,49.971,0.22,NORMAL
9188,2026-08-01 00:19:47,TR-101,LT-006,183.14,10.566,1.808,0.934,50.123,20.24,WARNING
2923,2026-08-01 00:48:42,TR-104,LT-002,229.22,11.385,2.361,0.905,49.954,1.23,NORMAL
7912,2026-08-01 02:11:51,TR-104,LT-002,232.26,7.393,1.517,0.884,50.001,2.38,NORMAL
1559,2026-08-01 00:25:58,TR-101,LT-005,235.97,6.851,1.541,0.953,50.044,1.83,NORMAL
102,2026-08-01 00:01:41,TR-104,LT-006,228.32,6.642,1.452,0.958,50.017,0.61,NORMAL
3008,2026-08-01 00:50:07,TR-103,LT-002,223.81,6.526,1.421,0.973,49.978,1.2,NORMAL
7202,2026-08-01 02:00:01,TR-104,LT-004,230.26,9.515,2.053,0.937,50.012,2.33,NORMAL
304,2026-08-01 00:05:03,TR-102,LT-003,232.44,8.278,1.793,0.932,49.993,2.31,NORMAL
77,2026-08-01 00:01:16,TR-103,LT-005,230.35,7.835,1.727,0.957,49.919,1.78,NORMAL
6755,2026-08-01 01:52:34,TR-103,LT-001,222.23,10.034,2.136,0.958,50.039,0.58,NORMAL
8630,2026-08-01 00:10:29,TR-101,LT-003,197.71,7.752,1.186,0.774,50.021,14.87,WARNING
1209,2026-08-01 00:20:08,TR-104,LT-001,224.39,8.495,1.748,0.917,49.943,1.4,NORMAL
7743,2026-08-01 02:09:02,TR-104,LT-004,227.48,9.232,1.955,0.931,49.986,1.76,NORMAL
8215,2026-08-01 00:03:34,TR-104,LT-002,171.62,11.042,1.44,0.76,49.969,12.16,WARNING
8945,2026-08-01 00:15:44,TR-102,LT-005,167.85,3.453,0.507,0.876,49.99,7.7,WARNING
8414,2026-08-01 00:06:53,TR-103,LT-003,176.62,5.027,0.676,0.761,50.136,5.22,WARNING
1776,2026-08-01 00:29:35,TR-102,LT-006,224.72,11.175,2.415,0.962,50.087,2.77,NORMAL
3474,2026-08-01 00:57:53,TR-104,LT-005,225.76,7.677,1.647,0.95,49.97,1.12,NORMAL
484,2026-08-01 00:08:03,TR-102,LT-001,230.81,5.35,1.171,0.948,49.989,1.59,NORMAL
2190,2026-08-01 00:36:29,TR-101,LT-001,232.35,12.234,2.72,0.957,50.029,1.72,NORMAL
347,2026-08-01 00:05:46,TR-103,LT-004,224.21,7.247,1.527,0.94,49.999,1.02,NORMAL
5482,2026-08-01 01:31:21,TR-101,LT-003,231.8,6.75,1.453,0.929,50.039,1.76,NORMAL
8362,2026-08-01 00:06:01,TR-104,LT-006,167.59,6.674,0.932,0.834,49.96,9.38,WARNING
1473,2026-08-01 00:24:32,TR-101,LT-001,229.46,4.283,0.887,0.902,50.11,3.48,NORMAL
5101,2026-08-01 01:25:00,TR-103,LT-002,234.12,8.528,1.843,0.923,50.055,1.28,NORMAL
6766,2026-08-01 01:52:45,TR-102,LT-004,231.65,8.879,1.869,0.909,49.976,2.44,NORMAL
8707,2026-08-01 00:11:46,TR-103,LT-003,183.62,16.023,2.325,0.79,50.173,14.9,WARNING
4930,2026-08-01 01:22:09,TR-103,LT-001,229.43,3.541,0.782,0.963,50.012,2.72,NORMAL
6330,2026-08-01 01:45:29,TR-101,LT-004,230.44,6.573,1.417,0.936,49.79,1.5,NORMAL
2610,2026-08-01 00:43:29,TR-101,LT-003,235.1,6.656,1.473,0.941,49.979,1.87,NORMAL
4,2026-08-01 00:00:03,TR-104,LT-004,236.09,9.429,2.067,0.928,50.111,3.86,NORMAL
2214,2026-08-01 00:36:53,TR-104,LT-003,228.19,7.776,1.688,0.951,49.749,0.77,NORMAL
4828,2026-08-01 01:20:27,TR-102,LT-001,233.19,5.064,1.1,0.932,49.875,2.13,NORMAL
857,2026-08-01 00:14:16,TR-103,LT-003,226.67,8.416,1.784,0.935,49.994,2.51,NORMAL
6978,2026-08-01 01:56:17,TR-101,LT-002,234.01,8.731,1.914,0.937,49.931,1.28,NORMAL
5886,2026-08-01 01:38:05,TR-101,LT-002,236.69,5.311,1.199,0.954,50.037,1.38,NORMAL
625,2026-08-01 00:10:24,TR-102,LT-002,236.37,10.044,2.281,0.961,49.962,3.24,NORMAL
291,2026-08-01 00:04:50,TR-103,LT-005,229.17,7.823,1.654,0.923,49.978,1.65,NORMAL
2019,2026-08-01 00:33:38,TR-104,LT-004,232.54,6.57,1.436,0.94,49.951,2.59,NORMAL
669,2026-08-01 00:11:08,TR-101,LT-006,219.4,8.77,1.813,0.942,50.158,2.49,NORMAL
8922,2026-08-01 00:15:21,TR-102,LT-002,177.42,5.483,0.801,0.823,50.007,20.81,WARNING
8265,2026-08-01 00:04:24,TR-104,LT-006,192.53,10.484,1.803,0.893,50.032,14.73,WARNING
